stand,latcoord,longcoord
S-LOOP,49.42668572222222,7.578214388888888
RMP1,49.441335992063486,7.615855674603174
RMP2,49.44197611111111,7.6073063888888885
RMP3,49.44245958333333,7.600660555555555
RMP4,49.44163569444444,7.598805
RMP5,49.44042537037037,7.588306203703703
RMP7,49.42714583333333,7.582989583333333
RMP8,49.43137291666666,7.604963888888888
