stand,latcoord,longcoord
201,47.67365861111111,9.523821111111111
202,47.6733875,9.523160277777778
203,47.67309638888889,9.522505
204,47.67275027777777,9.521173333333333
205,47.672508055555554,9.520524444444446
206,47.67223972222222,9.519857777777778
A1,47.67417638888888,9.5250125
A1E,47.675492013888885,9.526734722222223
A3,47.66884208333333,9.512658194444445
